NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
普吉社区,102.6749911,25.09977457,KunMing,0,5,商务住宅,500,住宅小区,115
鹿家商务宾馆,102.6726214,25.0977834,KunMing,0,5,商务住宅,500,住宅小区,115
