NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
7天连锁酒店(环城南路店),102.7072674,25.02842528,KunMing,0,12,住宿服务,1200,宾馆、酒店、青年旅社、公寓,581
