NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
三鑫酒店,102.725341389,25.0278686111,KunMing,0,12,住宿服务,1200,宾馆、酒店、青年旅社、公寓,585
