NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
云卢大厦,102.688998,25.037099,KunMing,1,5,商务住宅,500,住宅小区,512
云南省航天管理局,102.688333333,25.0369444444,KunMing,3,2,政府机构及社会团体,200,政府机构,512
云南省国防科技工业局,102.689166667,25.0386111111,KunMing,3,2,政府机构及社会团体,200,政府机构,512
