NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
天阳花园,102.693929722,25.0291580556,KunMing,0,5,商务住宅,500,住宅小区,573
太阳城,102.694988611,25.0292413889,KunMing,0,5,商务住宅,500,住宅小区,573
