NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
云南省地质调查局,102.723611111,25.0905555556,KunMing,3,2,政府机构及社会团体,200,政府机构,476
