NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
盛惠园东一区,102.7801094,25.0241386,KunMing,0,5,商务住宅,500,住宅小区,640
双阳公寓,102.7820452,25.02345087,KunMing,0,5,商务住宅,500,住宅小区,640
