NAME,JD,WD,AREA,FLAG,TAGONE,TAGONENAME,TAGTWO,TAGTWONAME,REGIONID
百世快递(关上店),102.7488507,25.01614247,KunMing,0,5,商务住宅,500,住宅小区,662
